IsCanceled,LeadTime,Adults,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,BookingChanges,DepositType,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,hotel,StatuMinusArrivalDate,TotalNights,RoomMatch,TotalPeople,HaveChild
0,4,2,0,57,6,3,0,0,0,0,0,2,4,0,2,1,2,2,1,2,0
0,4,1,0,44,5,3,0,0,0,0,0,2,2,0,1,1,3,3,1,1,0
0,4,2,3,60,6,3,0,0,0,0,0,2,3,0,2,1,2,2,1,2,0
0,3,1,0,60,6,3,0,0,0,0,0,2,4,0,2,1,2,2,1,1,0
0,4,1,0,60,4,3,0,0,0,3,0,3,1,0,2,0,3,4,1,1,0
0,3,1,0,57,5,3,0,0,0,0,0,2,2,0,0,1,2,3,0,1,0
0,2,1,0,134,6,3,0,0,0,0,0,2,1,0,2,0,2,2,1,1,0
0,3,1,2,136,3,1,0,0,0,1,0,2,4,1,0,0,2,3,1,2,1
0,4,1,2,44,4,3,0,0,0,1,0,3,1,0,0,0,1,1,1,1,0
0,4,1,0,60,6,3,0,0,0,0,0,2,1,0,2,0,3,4,1,1,0
0,1,1,0,136,3,1,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0
0,1,2,0,44,6,3,0,0,0,0,0,2,4,0,0,1,1,1,1,2,0
0,2,2,0,26,6,3,0,0,0,0,0,2,4,0,2,1,2,2,1,2,0
0,3,1,0,60,6,3,0,0,0,0,0,2,4,0,2,1,1,1,1,2,1
0,3,1,0,0,3,1,0,0,0,1,0,2,3,0,0,0,1,4,1,1,0
0,4,1,2,136,3,1,0,0,0,0,0,2,4,0,4,0,3,3,1,1,0
0,3,1,0,170,6,3,0,0,0,0,0,2,3,0,1,1,3,4,1,1,0
0,3,1,0,60,5,3,0,0,0,0,0,0,1,0,0,0,3,4,0,1,0
0,2,1,0,136,1,1,0,0,0,0,0,2,1,0,1,1,1,1,1,1,0
0,1,1,0,136,2,0,0,2,6,0,0,2,1,1,2,0,1,1,0,1,0
0,3,1,0,136,6,3,0,0,0,0,0,2,1,1,0,0,1,1,0,1,0
0,3,1,0,134,6,3,0,0,0,1,0,2,3,0,0,1,2,3,1,1,0
0,2,2,0,82,6,3,0,0,0,0,0,2,4,0,1,1,2,2,1,2,1
0,4,1,0,26,6,3,0,0,0,0,0,2,3,0,1,1,3,4,0,2,1
0,2,1,0,57,5,3,0,0,0,0,0,2,2,0,0,1,3,3,0,1,0
0,4,1,3,60,6,3,0,0,0,0,0,2,2,0,1,1,2,3,1,1,1
0,1,1,0,136,2,0,0,0,0,0,0,2,1,0,0,1,1,1,0,1,0
0,1,1,0,136,2,0,0,0,0,1,0,3,2,0,1,1,1,1,1,1,0
0,1,1,0,136,2,0,1,1,15,0,0,2,1,0,2,1,1,1,1,1,0
0,1,1,0,0,2,0,0,0,5,0,0,2,1,0,0,0,1,1,0,1,0
0,1,1,0,136,6,3,0,0,0,1,0,2,3,0,0,1,1,1,0,1,0
0,3,1,0,77,6,3,0,0,0,0,0,2,1,0,0,0,3,4,1,1,0
0,2,1,0,44,6,3,0,0,0,0,0,2,2,0,0,1,3,4,1,1,0
0,1,1,0,16,3,1,0,0,0,0,0,2,4,0,0,1,2,3,1,1,0
0,1,1,0,136,6,3,0,0,0,0,0,2,3,0,3,1,2,2,1,1,0
0,2,2,0,52,6,3,0,0,0,0,0,2,4,0,1,1,1,1,1,2,0
0,1,1,0,136,3,1,0,0,0,0,0,2,4,0,0,0,1,1,0,1,0
0,3,1,0,57,6,3,0,0,0,0,0,2,1,0,3,0,3,4,0,1,0
0,2,1,0,57,5,3,0,0,0,0,0,2,2,0,1,1,3,3,1,2,1
0,2,1,0,82,5,3,0,0,0,0,0,3,1,0,0,1,2,3,1,1,0
0,1,1,0,57,6,3,0,0,0,0,0,2,2,0,1,1,2,2,1,1,0
0,1,1,0,136,2,0,1,0,0,0,0,2,2,0,0,0,1,1,1,1,0
0,3,1,0,154,6,3,0,0,0,0,0,2,4,0,1,1,2,2,1,2,1
0,3,1,0,57,6,3,0,0,0,0,0,2,1,0,1,1,2,2,1,1,0
0,4,1,0,136,5,3,0,0,0,0,0,2,1,0,0,0,3,4,0,1,0
0,3,1,0,77,6,3,0,0,0,0,0,2,1,0,2,0,1,1,0,1,0
0,2,1,0,76,6,3,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0
0,2,1,0,60,6,3,0,0,0,0,0,2,2,0,0,1,3,3,1,1,0
0,4,1,0,44,5,3,0,0,0,0,0,2,2,0,0,1,2,2,1,1,0
0,2,1,0,52,6,3,0,0,0,0,0,2,2,1,0,0,2,3,1,2,1
0,3,2,0,30,6,3,0,0,0,0,0,3,4,0,1,1,2,2,1,2,0
0,1,1,0,136,3,1,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0
0,1,1,0,60,6,3,0,0,0,0,0,2,4,0,0,1,1,1,1,1,0
0,2,1,0,134,6,3,0,0,0,0,0,2,4,0,2,1,3,4,1,1,0
0,2,1,0,136,6,3,0,0,0,0,0,2,4,0,2,1,1,1,1,1,0
0,1,1,0,88,6,3,0,0,0,1,0,3,2,0,1,1,1,1,1,2,1
0,2,1,0,170,6,3,0,0,0,0,0,2,4,0,1,1,1,1,1,1,0
0,2,1,2,60,5,3,0,0,0,0,0,2,1,0,0,0,3,4,1,1,0
0,3,1,0,60,5,3,0,0,0,0,0,2,2,0,1,1,2,2,1,1,0
0,1,1,0,52,3,1,0,0,0,0,0,2,1,0,1,0,1,1,1,2,1
0,3,1,3,81,6,3,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0
0,1,1,0,47,3,1,0,0,0,0,0,2,3,0,1,1,1,1,1,1,0
0,1,1,3,44,6,3,0,0,0,0,0,2,2,0,1,1,2,3,1,1,0
0,4,1,0,44,5,3,0,0,0,1,0,2,2,0,0,1,2,3,1,1,0
0,2,1,2,44,4,1,0,0,0,2,0,3,1,0,0,0,2,3,1,1,0
0,4,1,3,60,5,3,0,0,0,1,0,2,2,0,1,1,3,3,0,1,0
0,3,1,0,60,6,3,0,0,0,0,0,2,2,0,1,0,3,4,1,1,0
0,4,1,0,77,4,3,0,0,0,1,0,3,1,0,0,0,2,3,0,1,0
0,4,1,0,44,6,3,0,0,0,0,0,2,3,0,1,1,2,2,1,1,0
0,4,1,0,26,6,1,0,0,0,0,0,2,4,1,2,0,2,2,1,1,0
0,1,1,3,52,6,3,0,0,0,0,0,2,2,0,2,1,2,3,1,1,0
0,4,1,3,125,6,3,0,0,0,0,0,2,3,0,1,1,3,4,1,1,0
0,3,1,0,44,5,3,0,0,0,0,0,2,2,0,0,1,3,3,1,1,0
0,4,1,0,44,5,3,0,0,0,0,0,2,2,0,0,1,3,3,0,1,0
0,3,1,3,44,5,3,0,0,0,1,0,2,1,0,0,0,3,4,0,2,1
0,2,1,3,16,5,3,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0
0,1,1,0,136,1,1,1,1,9,1,0,2,1,0,2,1,1,1,1,1,0
0,1,1,0,136,6,3,0,0,0,0,0,2,3,0,1,1,1,1,1,1,0
0,4,1,0,77,5,3,0,0,0,0,0,0,1,0,1,0,2,3,1,1,0
0,2,1,0,136,2,0,1,0,1,0,0,2,1,1,0,1,2,2,1,1,0
0,1,1,0,60,5,3,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0
0,1,1,0,136,6,3,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0
0,4,1,0,153,6,3,0,0,0,0,0,2,2,0,1,0,3,4,1,2,1
0,1,1,0,52,6,3,0,0,0,0,0,3,1,1,0,0,1,1,1,1,0
0,3,1,0,60,6,3,0,0,0,0,0,2,2,0,1,0,3,4,1,1,0
0,4,1,3,16,6,3,0,0,0,0,0,3,3,1,1,1,2,2,1,1,0
0,1,1,0,52,5,3,0,0,0,0,0,2,2,0,0,1,2,3,1,1,0
0,2,1,0,77,5,3,0,0,0,0,0,0,2,0,0,0,3,4,1,1,0
0,4,2,0,57,6,3,0,0,0,1,0,2,4,0,2,1,2,3,0,2,0
0,2,1,0,136,2,0,1,0,7,0,0,2,1,1,0,0,1,1,1,1,0
0,2,2,0,44,6,3,0,0,0,0,0,2,4,0,1,1,1,1,1,2,0
0,2,1,0,57,6,3,0,0,0,0,0,2,3,0,1,1,3,3,1,1,0
0,2,1,0,57,3,1,0,0,0,1,0,2,2,0,0,1,3,3,1,1,0
0,1,1,3,60,6,3,0,0,0,0,0,2,4,0,0,1,1,1,1,1,0
0,1,1,0,136,3,1,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0
0,4,1,0,125,6,3,0,0,0,0,0,2,3,0,1,0,3,4,1,1,0
0,3,1,0,124,6,3,0,0,0,0,0,2,3,0,1,1,2,2,1,1,0
0,4,1,0,60,4,0,0,0,0,2,0,3,1,1,0,0,3,4,1,1,0
0,4,1,2,136,5,3,0,0,0,0,0,2,4,0,0,0,2,2,1,2,1
0,4,1,0,44,5,3,0,0,0,1,0,3,1,0,0,1,2,3,1,1,0
0,1,1,0,136,3,1,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0
0,4,1,0,102,6,3,0,0,0,1,0,2,1,0,2,0,3,4,1,1,0
0,1,1,3,35,6,3,0,0,0,0,0,2,2,0,1,1,2,2,1,1,0
0,3,1,0,26,6,3,0,0,0,0,0,2,2,0,1,1,1,1,0,1,0
0,4,2,0,136,3,1,0,0,0,1,0,2,3,0,0,1,3,3,1,2,0
0,3,2,0,136,3,1,0,0,0,0,0,1,4,0,3,0,3,4,1,2,0
0,4,1,0,170,6,3,0,0,0,0,0,2,1,0,1,1,2,2,1,1,0
0,2,1,0,60,3,1,0,0,0,0,0,2,4,0,0,1,2,2,1,1,0
0,3,1,3,172,6,3,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0
0,2,1,0,43,6,3,0,0,0,0,0,2,3,0,2,1,3,3,1,1,0
0,4,2,0,60,3,1,0,0,0,1,0,2,3,0,0,0,1,4,1,2,0
0,2,1,2,136,5,3,0,0,0,0,0,2,3,0,0,1,3,3,1,1,0
0,2,1,4,52,4,1,0,0,0,1,0,3,1,0,0,0,2,2,0,1,0
0,2,1,3,141,6,3,0,0,0,0,0,2,3,0,2,1,1,1,1,1,0
0,3,1,0,141,6,3,0,0,0,0,0,3,3,1,1,0,1,1,1,2,1
0,2,1,0,170,6,2,0,0,0,0,0,2,4,0,1,1,1,1,1,1,0
0,2,1,4,136,4,1,0,0,0,2,0,3,1,0,0,0,1,1,0,1,0
0,4,1,0,136,4,3,0,0,0,0,0,3,1,0,0,1,1,1,0,1,0
0,4,1,0,136,6,3,0,0,0,0,0,3,4,0,2,0,3,4,1,1,0
0,2,1,0,52,3,1,0,0,0,1,0,2,4,0,0,1,3,4,1,1,0
0,3,1,0,51,5,3,0,0,0,0,0,3,2,0,0,1,2,2,1,1,0
0,1,1,0,136,3,1,0,0,0,0,0,2,4,0,0,1,1,1,1,1,0
0,1,1,0,13,0,0,1,0,1,0,0,2,2,0,0,1,1,1,1,1,0
0,2,1,0,57,6,3,0,0,0,1,0,2,4,0,1,1,2,3,1,1,0
0,1,1,3,170,6,3,0,0,0,1,0,2,2,0,0,1,1,1,1,1,0
0,3,1,2,44,4,3,0,0,0,2,0,0,2,0,0,0,1,4,1,1,0
0,4,1,2,53,5,3,0,0,0,1,0,2,2,0,0,0,3,4,1,1,0
0,1,1,0,136,5,3,0,0,0,0,0,2,1,0,0,1,1,1,1,1,0
0,4,1,0,124,6,3,0,0,0,1,0,2,3,0,1,1,2,3,1,1,0
0,2,1,0,136,5,3,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0
0,2,1,0,60,6,3,0,0,0,0,0,2,2,0,0,0,1,1,0,1,0
0,2,1,0,136,6,3,0,0,0,0,0,2,4,1,2,0,3,4,1,2,1
0,1,1,0,136,2,0,1,0,1,0,0,2,2,0,0,1,1,1,1,1,0
0,2,1,0,136,6,3,0,0,0,0,0,2,4,1,1,0,1,1,1,1,0
0,1,1,0,136,3,1,1,0,1,1,0,2,1,1,1,0,1,1,1,1,0
0,1,1,0,82,6,3,0,0,0,0,0,2,3,1,3,1,3,4,1,1,0
0,4,1,0,136,5,3,0,0,0,0,0,2,1,0,0,1,3,4,1,1,0
0,1,2,0,136,6,3,1,0,0,0,0,2,1,0,1,1,1,1,0,2,0
0,1,1,0,136,2,0,1,0,1,0,0,2,1,0,0,1,2,2,0,1,0
0,1,1,0,136,6,3,0,0,0,0,0,2,1,0,1,0,1,1,1,1,0
0,1,1,0,136,1,1,0,0,0,0,0,2,1,0,1,1,1,1,1,1,0
0,2,1,0,32,6,3,0,0,0,0,0,2,1,0,1,0,3,4,1,2,1
0,4,1,2,44,5,3,0,0,0,0,0,3,3,0,0,1,1,1,0,1,0
0,2,1,0,136,6,3,0,0,0,0,0,2,1,0,2,0,3,4,1,2,1
0,1,1,3,136,6,3,0,0,0,0,0,2,2,0,1,1,1,1,1,1,0
0,1,1,0,136,3,1,0,0,5,0,0,2,1,0,0,0,1,1,0,1,0
0,4,1,0,52,6,3,0,0,0,1,0,2,4,0,1,0,3,3,0,2,1
0,1,1,0,82,6,3,0,0,0,0,0,2,3,0,1,1,1,1,1,1,0
0,1,1,1,136,5,3,0,0,0,0,0,2,2,0,0,0,2,2,1,1,0
0,4,1,0,13,6,3,0,0,0,1,0,2,4,0,3,1,2,2,1,2,1
0,1,1,0,60,3,3,1,0,0,0,0,3,2,2,0,0,1,1,1,2,1
0,4,1,0,155,5,3,0,0,0,1,0,3,2,0,0,1,3,4,1,1,0
0,4,1,0,60,5,3,0,0,0,0,0,0,1,0,2,0,1,4,1,1,0
0,2,1,0,30,6,3,0,0,0,0,0,2,2,0,1,1,1,1,1,1,0
0,3,1,0,12,5,3,0,0,0,2,0,3,2,0,1,1,3,4,1,1,0
0,3,1,2,136,5,3,0,0,0,0,0,3,3,0,2,1,1,1,1,1,0
0,4,1,0,60,5,3,0,0,0,0,0,0,1,0,0,0,3,3,1,1,0
0,2,1,0,136,6,3,0,0,0,2,0,0,3,0,2,1,2,2,0,1,0
0,3,1,0,136,5,3,0,0,0,0,0,2,1,0,0,1,2,2,1,1,0
0,1,1,0,136,1,1,0,0,0,1,0,2,1,0,1,1,1,1,1,1,0
0,2,1,0,60,6,1,0,0,0,0,0,1,1,0,1,0,3,3,1,1,0
0,1,1,3,26,6,3,0,0,0,0,0,2,1,0,1,1,1,1,1,1,0
0,1,1,0,136,6,3,0,0,0,0,0,2,3,0,1,1,1,1,1,1,0
0,4,1,0,30,5,3,0,0,0,0,0,2,2,0,0,0,1,1,0,1,0
0,3,2,0,44,6,3,0,0,0,0,0,2,4,1,2,1,2,2,1,2,0
0,1,1,0,57,3,1,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0
0,1,1,1,136,3,1,0,0,0,1,0,2,4,1,2,0,2,2,0,2,1
0,1,1,0,44,3,3,1,0,0,0,0,2,4,1,0,0,1,1,1,2,1
0,1,1,0,136,2,0,0,1,2,0,0,2,1,0,0,0,1,1,1,1,0
0,4,1,0,57,3,1,0,0,0,0,0,3,2,0,0,1,2,2,1,1,0
0,1,1,0,136,2,0,0,0,0,2,0,2,1,0,0,0,2,2,0,1,0
0,1,1,0,0,5,3,0,0,1,0,0,2,1,0,0,0,1,1,0,1,0
0,1,1,0,136,2,0,1,0,4,0,0,2,1,0,1,1,2,2,0,1,0
0,3,1,0,13,6,3,0,0,0,0,0,2,3,0,2,1,3,3,1,1,0
0,1,1,0,26,3,3,1,0,1,0,0,1,1,0,4,0,2,2,0,1,0
0,2,1,0,52,6,3,0,0,0,0,0,2,1,0,1,0,2,2,0,1,0
0,1,1,0,60,6,3,0,0,0,0,0,2,2,0,1,0,1,1,1,1,0
0,4,1,0,125,3,1,0,0,0,0,0,2,1,0,0,0,3,4,1,1,0
0,3,1,2,57,5,3,0,0,0,0,0,2,1,0,0,0,3,4,0,2,1
0,4,1,2,52,4,3,0,0,0,0,0,3,2,0,0,0,1,1,0,1,0
0,1,1,0,44,5,3,0,0,0,1,0,2,1,0,0,1,2,2,1,1,0
0,4,1,2,44,5,3,0,0,0,0,0,2,3,0,0,0,1,4,1,1,0
0,1,1,3,170,3,1,0,0,0,0,0,2,1,0,0,1,1,1,1,1,0
0,3,1,0,60,5,3,0,0,0,1,0,3,1,0,0,0,3,4,1,1,0
0,1,1,0,44,6,3,0,0,0,0,0,2,4,0,2,1,1,1,1,1,0
0,1,2,0,136,4,3,1,0,1,1,2,3,3,0,1,0,1,1,1,2,0
0,4,1,0,60,4,3,0,0,0,1,0,3,1,0,0,0,1,1,0,1,0
0,1,1,0,82,3,1,1,0,1,0,0,2,2,0,1,0,1,1,0,1,0
0,1,1,0,52,3,1,0,0,0,0,0,2,1,1,1,0,1,1,1,1,0
0,2,1,0,57,6,3,0,0,0,0,0,2,2,0,0,1,2,2,1,1,0
0,1,2,0,35,6,3,0,0,0,0,0,2,4,0,1,0,1,1,1,2,1
0,4,1,0,60,6,3,0,0,0,0,0,2,3,0,1,1,2,2,1,1,0
0,1,1,3,136,6,3,0,0,0,0,0,2,4,0,1,1,1,1,1,1,0
0,1,2,0,82,6,3,0,0,0,0,0,2,4,0,2,1,1,1,1,2,0
0,2,1,0,136,6,3,0,0,0,0,0,2,2,1,1,1,1,1,1,1,0
0,4,1,0,136,4,3,0,0,0,2,0,3,1,0,0,1,2,2,0,1,0
0,3,1,0,57,4,3,0,0,0,1,0,3,2,0,0,1,1,1,1,1,0
0,2,2,0,170,6,3,0,0,0,0,0,2,4,0,1,1,1,1,1,2,1
0,4,1,3,16,3,1,0,0,0,3,0,3,1,0,0,0,3,3,0,1,0
0,4,1,0,60,3,1,0,0,0,0,0,2,4,0,1,1,2,2,1,1,0
0,1,1,0,136,6,3,1,0,2,0,0,3,1,1,2,0,1,1,0,1,0
0,3,1,0,77,5,3,0,0,0,0,0,2,3,0,0,0,3,4,1,1,0
0,1,1,0,136,6,3,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0
0,2,1,3,52,6,3,0,0,0,2,0,2,2,0,1,1,1,1,1,1,0
0,3,2,2,136,5,3,0,0,0,0,0,2,4,0,0,0,3,4,1,2,0
0,3,1,0,86,5,3,0,0,0,0,0,2,1,0,1,1,3,3,1,1,0
0,1,1,0,136,6,3,0,0,0,0,0,2,4,0,0,1,1,1,0,2,1
0,1,1,0,136,6,3,0,0,0,0,0,2,4,0,1,0,1,1,1,1,0
0,1,1,0,136,2,0,1,0,5,0,0,2,2,0,0,1,1,1,1,1,0
0,3,1,0,60,6,3,0,0,0,1,0,3,2,0,1,1,2,3,1,1,0
0,2,1,0,32,6,3,0,0,0,0,0,2,4,0,2,1,1,1,1,1,0
0,1,1,0,136,2,0,1,0,1,0,0,2,1,0,0,0,1,1,1,1,0
0,4,2,0,44,3,1,0,0,0,1,0,2,4,0,3,1,3,4,1,2,0
0,4,1,3,155,6,3,0,0,0,0,0,2,2,0,1,1,1,4,1,1,0
0,3,2,0,136,5,3,0,0,0,0,0,2,3,0,1,1,3,4,1,2,0
0,1,1,0,136,6,3,0,0,0,0,0,2,4,0,1,1,2,3,1,1,0
0,1,1,0,136,2,0,1,0,1,0,0,2,1,0,0,0,1,1,0,1,0
0,3,1,0,82,5,3,0,0,0,0,0,3,1,0,1,1,2,2,1,1,0
0,2,1,0,44,6,3,0,0,0,0,0,2,4,0,0,1,3,4,1,1,0
0,2,1,3,170,6,3,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0
0,3,1,0,163,6,3,0,0,0,0,0,2,4,0,0,1,3,3,1,1,0
0,1,1,0,0,6,3,0,0,0,0,0,2,1,0,1,0,1,1,1,1,0
0,4,2,0,134,6,3,0,0,0,0,0,2,4,0,0,1,2,3,1,2,0
0,1,1,3,136,6,3,0,0,0,0,0,2,2,0,3,1,2,2,1,1,0
0,3,1,0,136,6,3,0,0,0,0,0,2,4,0,2,0,3,4,1,1,0
0,2,1,0,77,6,3,0,0,0,0,0,2,2,0,0,0,2,3,1,1,0
0,3,1,0,60,6,3,0,0,0,0,0,2,3,0,2,1,3,3,1,1,0
0,2,1,0,60,2,0,0,0,0,0,0,3,1,0,0,1,3,3,1,1,0
0,2,1,0,136,2,0,1,0,9,0,0,2,1,1,1,1,1,1,0,1,0
0,3,1,0,60,2,0,0,0,0,0,0,3,1,1,0,0,2,3,1,1,0
0,1,1,0,136,2,0,1,0,2,0,0,2,1,0,0,0,1,1,0,1,0
0,2,1,0,136,3,1,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0
0,1,1,0,136,3,1,0,0,0,0,0,2,4,0,2,1,1,1,1,1,0
0,3,1,0,60,6,3,0,0,0,0,0,2,3,0,1,0,2,2,1,1,0
0,1,1,0,136,2,0,1,0,3,1,0,2,3,1,1,1,1,1,1,1,0
0,1,1,0,60,3,1,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0
0,4,1,0,30,3,1,0,0,0,2,0,2,4,0,2,1,1,1,0,1,0
0,4,1,0,60,5,3,0,0,0,0,0,0,1,0,0,0,3,4,1,1,0
0,2,1,0,136,6,3,0,0,0,0,0,0,3,1,0,1,1,1,1,1,0
0,1,1,0,136,1,3,0,0,0,0,0,2,1,0,2,1,1,1,1,1,0
0,4,1,0,155,6,3,0,0,0,0,0,2,3,0,0,1,1,1,0,1,0
0,3,1,0,60,6,3,0,0,0,1,0,2,1,0,2,1,1,1,0,1,0
0,4,2,0,52,5,3,0,0,0,0,0,2,3,0,0,1,2,2,0,2,0
0,4,1,0,57,6,3,0,0,0,0,0,2,4,0,1,1,1,1,1,1,0
0,3,1,3,44,6,3,0,0,0,0,0,2,1,0,0,1,2,3,1,1,0
0,2,1,0,60,6,3,0,0,0,0,0,2,1,0,1,0,2,2,1,1,0
0,2,1,0,136,6,3,0,0,0,0,0,2,4,0,0,0,2,3,0,1,0
0,2,1,0,52,4,3,0,0,0,4,0,3,1,0,1,1,1,1,1,1,0
0,3,1,0,52,6,3,0,0,0,0,0,3,3,0,1,1,1,1,1,1,0
0,3,1,2,52,6,3,0,0,0,1,0,2,4,1,2,0,3,4,1,1,0
0,3,1,0,52,3,1,0,0,0,1,0,2,1,0,0,0,1,1,1,1,0
0,1,1,0,136,1,1,1,0,3,0,0,2,1,0,0,1,1,1,1,1,0
0,1,1,0,136,2,0,0,0,0,0,0,2,3,0,0,1,2,2,1,1,0
0,1,1,2,52,5,3,0,0,0,1,0,2,2,0,1,0,3,4,1,2,1
0,3,1,2,52,6,3,0,0,0,0,0,2,4,0,2,1,3,3,1,1,0
0,3,2,2,57,6,3,0,0,0,0,0,2,4,0,4,1,1,1,1,2,0
0,1,1,2,60,5,3,0,0,0,0,0,0,2,0,0,0,3,4,1,1,0
0,1,1,0,136,5,3,0,0,0,0,0,2,1,1,1,0,1,1,1,1,0
0,3,1,0,57,6,3,0,0,0,1,0,2,4,0,2,1,2,3,1,1,0
0,2,1,0,134,6,3,0,0,0,0,0,2,1,1,2,0,1,1,0,1,0
0,3,1,2,136,3,1,0,0,0,1,0,2,4,0,3,0,3,4,0,1,0
0,1,1,0,136,2,0,0,0,0,0,0,2,1,0,0,1,2,2,1,1,0
0,4,1,0,136,6,3,0,0,0,0,0,2,2,0,1,1,2,2,1,1,0
0,2,1,3,82,6,3,0,0,0,0,0,2,1,0,1,1,2,2,1,1,0
0,2,1,0,57,6,3,0,0,0,0,0,2,3,0,1,1,2,2,1,1,0
0,3,1,0,57,5,3,0,0,0,0,0,2,2,0,0,1,2,2,0,1,0
0,3,1,0,52,4,3,0,0,0,0,0,3,1,0,0,1,1,1,0,1,0
0,1,1,0,35,3,1,0,0,0,0,0,2,1,0,0,1,1,1,1,1,0
0,1,2,0,52,3,1,0,0,0,0,0,2,4,1,0,0,1,1,1,2,0
0,1,1,0,136,2,0,0,0,1,0,0,2,1,1,0,0,1,1,1,1,0
0,2,1,0,136,3,1,0,0,0,0,0,2,1,0,2,0,2,3,1,1,0
0,1,1,0,57,6,3,0,0,0,0,0,2,3,0,2,1,2,2,1,1,0
0,2,1,0,136,6,3,0,0,0,0,0,2,4,1,2,1,1,1,1,1,0
0,1,1,0,136,4,3,0,0,0,2,0,3,1,0,0,1,1,1,1,1,0
0,3,1,2,136,5,3,0,0,0,1,0,3,2,0,0,1,1,1,1,1,0
0,4,1,0,35,5,3,0,0,0,0,0,2,1,0,2,0,2,3,1,1,0
0,3,1,1,52,4,1,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0
0,1,1,0,136,2,0,1,0,1,0,0,2,1,0,0,1,1,1,1,1,0
0,3,1,0,44,6,3,0,0,0,0,0,2,4,0,3,1,2,3,1,1,0
0,3,1,0,44,5,3,0,0,0,0,0,3,1,0,1,0,1,1,1,1,0
0,1,1,0,52,3,1,0,0,0,0,0,2,1,0,1,0,1,1,1,1,0
0,3,1,0,136,6,3,0,0,0,0,0,2,1,0,2,0,1,1,0,1,0
0,2,1,4,57,5,3,0,0,0,0,0,2,1,0,0,0,3,4,0,1,0
0,1,1,3,136,6,3,0,0,0,0,0,2,2,0,2,1,1,1,1,1,0
0,3,1,0,60,5,3,1,0,1,0,0,0,1,0,1,0,3,4,1,1,0
0,3,1,3,52,6,3,0,0,0,0,0,2,3,0,1,1,2,3,1,1,0
0,4,1,0,136,6,3,0,0,0,0,0,2,3,0,2,1,2,3,1,1,0
0,3,1,0,60,6,3,0,0,0,1,0,2,1,0,2,0,3,3,1,1,0
0,4,1,0,16,6,3,0,0,0,0,0,3,3,0,1,1,2,3,1,1,0
0,3,1,0,136,6,3,0,0,0,0,0,2,1,0,0,1,2,3,1,1,0
0,4,1,0,170,6,3,0,0,0,0,0,2,2,0,0,0,1,1,0,1,0
0,3,1,0,82,6,3,0,0,0,2,0,3,4,0,1,1,2,2,1,1,0
0,2,2,0,60,6,3,0,0,0,0,0,2,4,0,0,1,1,1,1,2,0
0,1,1,0,170,3,1,0,0,0,0,0,3,3,0,0,0,1,1,1,1,0
0,3,1,0,60,6,3,0,0,0,0,0,2,4,0,1,0,2,2,1,1,0
0,1,1,0,50,3,1,0,0,0,0,0,2,1,0,1,1,1,1,1,1,0
0,3,1,0,60,6,3,0,0,0,0,0,2,1,0,0,1,2,2,1,1,0
0,2,1,0,86,6,3,0,0,0,0,0,2,4,0,2,1,1,1,0,2,1
0,1,1,0,136,2,0,1,1,5,0,0,2,1,0,0,0,1,1,0,1,0
0,4,1,0,57,5,3,0,0,0,0,0,2,2,0,0,1,3,4,1,1,0
0,3,1,0,155,6,3,0,0,0,3,0,2,4,0,1,0,2,3,0,1,0
0,3,1,0,52,6,3,0,0,0,0,0,2,3,0,1,1,2,3,1,1,0
0,3,1,0,82,6,3,0,0,0,0,0,2,4,0,2,1,2,2,1,2,1
0,4,1,3,60,6,3,0,0,0,0,0,2,1,0,0,1,3,4,1,1,0
0,1,1,0,124,6,3,0,0,0,0,0,2,1,1,0,0,1,1,1,1,0
0,2,1,0,82,6,3,0,0,0,0,0,2,1,0,1,0,2,3,1,1,0
0,1,1,0,136,6,3,1,0,1,0,0,2,1,1,0,0,1,1,0,1,0
0,4,1,0,60,3,1,0,0,0,2,0,3,2,0,1,1,3,4,1,1,0
0,4,1,0,77,6,3,0,0,0,0,0,2,1,0,1,0,2,2,1,1,0
0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,1,1,1,1,0
0,1,1,0,60,6,3,0,0,0,0,0,2,3,0,1,1,2,2,1,1,0
0,1,1,0,136,3,1,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0
0,4,1,0,26,5,3,0,0,0,0,0,3,4,0,1,1,2,2,1,1,0
0,4,1,0,77,6,3,0,0,0,0,0,2,4,0,2,0,3,4,1,1,0
